t,meanR,meanG,meanB,brightness,litFrac,motion
180.25,1.76,2.56,3.33,2.44,0.0234,0.79
180.38,1.92,2.69,3.46,2.58,0.0238,0.90
180.50,1.75,2.52,3.29,2.41,0.0228,0.98
180.62,1.73,2.53,3.33,2.42,0.0230,0.92
180.75,1.75,2.58,3.41,2.47,0.0232,1.04
180.88,1.71,2.48,3.23,2.37,0.0220,1.06
181.00,1.62,2.32,3.01,2.22,0.0210,0.99
181.12,1.72,2.43,3.12,2.33,0.0232,1.02
181.25,1.75,2.45,3.15,2.35,0.0222,0.84
181.38,1.73,2.42,3.09,2.32,0.0212,0.96
181.50,1.62,2.29,2.92,2.20,0.0190,0.95
181.62,1.21,1.75,2.29,1.67,0.0139,0.97
181.75,0.64,1.03,1.43,0.98,0.0064,0.85
181.88,0.03,0.20,0.48,0.19,0.0026,0.77
182.00,0.52,1.09,1.64,1.00,0.0090,0.79
182.12,0.82,1.67,2.44,1.55,0.0133,0.70
182.25,0.94,1.88,2.75,1.75,0.0152,0.74
182.38,1.05,2.06,3.01,1.91,0.0168,0.82
182.50,1.09,2.18,3.20,2.02,0.0188,0.79
182.62,1.08,2.16,3.15,2.00,0.0186,0.72
182.75,1.31,2.37,3.34,2.21,0.0193,0.90
182.88,1.32,2.38,3.37,2.23,0.0198,0.61
183.00,1.31,2.39,3.40,2.23,0.0199,0.68
183.12,1.31,2.41,3.44,2.25,0.0202,0.72
183.25,1.26,2.39,3.45,2.23,0.0202,0.80
183.38,1.12,2.24,3.27,2.07,0.0194,0.93
183.50,1.00,2.08,3.11,1.92,0.0177,0.92
183.62,1.07,2.23,3.39,2.07,0.0192,0.92
183.75,1.12,2.33,3.50,2.16,0.0206,0.76
183.88,1.08,2.28,3.43,2.11,0.0197,0.87
184.00,1.14,2.33,3.48,2.16,0.0199,0.85
184.12,1.14,2.32,3.45,2.15,0.0191,0.89
184.25,1.12,2.28,3.36,2.11,0.0193,0.86
184.38,1.21,2.31,3.36,2.15,0.0201,0.96
184.50,1.20,2.30,3.33,2.14,0.0199,0.66
184.62,1.22,2.31,3.32,2.15,0.0198,0.63
184.75,1.23,2.31,3.31,2.15,0.0200,0.66
184.88,1.22,2.32,3.33,2.16,0.0199,0.76
185.00,1.17,2.26,3.29,2.10,0.0193,0.88
185.12,1.05,2.17,3.21,2.00,0.0182,0.88
185.25,1.06,2.25,3.36,2.08,0.0191,0.92
185.38,1.03,2.19,3.26,2.02,0.0187,0.73
185.50,1.01,2.14,3.21,1.98,0.0183,0.66
185.62,1.02,2.20,3.30,2.03,0.0185,0.70
185.75,1.04,2.25,3.37,2.07,0.0190,0.76
185.88,1.07,2.24,3.34,2.07,0.0189,0.84
186.00,1.04,2.15,3.21,1.99,0.0184,0.86
186.12,1.27,2.37,3.41,2.21,0.0197,1.01
186.25,1.25,2.38,3.43,2.21,0.0201,0.69
186.38,1.27,2.36,3.37,2.20,0.0199,0.63
186.50,1.29,2.40,3.43,2.24,0.0203,0.62
186.62,1.22,2.32,3.34,2.16,0.0198,0.79
186.75,1.12,2.23,3.26,2.07,0.0189,0.87
186.88,1.30,2.58,3.73,2.39,0.0216,1.11
187.00,1.25,2.41,3.46,2.24,0.0201,1.10
187.12,1.28,2.46,3.52,2.29,0.0204,0.92
187.25,1.19,2.31,3.35,2.15,0.0192,0.85
187.38,1.15,2.32,3.41,2.15,0.0198,0.72
187.50,1.13,2.33,3.43,2.16,0.0195,0.84
187.62,1.15,2.29,3.33,2.12,0.0192,0.86
187.75,1.23,2.33,3.34,2.17,0.0195,1.05
187.88,1.22,2.33,3.35,2.17,0.0199,0.76
188.00,1.21,2.31,3.34,2.15,0.0197,0.69
188.12,1.22,2.31,3.31,2.15,0.0194,0.66
188.25,1.21,2.25,3.20,2.10,0.0185,0.64
188.38,1.13,2.18,3.12,2.03,0.0176,0.74
188.50,1.06,2.14,3.11,1.98,0.0183,0.85
188.62,1.10,2.28,3.31,2.11,0.0195,0.94
188.75,1.09,2.25,3.22,2.07,0.0186,0.83
188.88,1.08,2.21,3.18,2.04,0.0185,0.81
189.00,1.04,2.14,3.07,1.97,0.0178,0.76
189.12,1.03,2.08,2.99,1.92,0.0172,0.67
189.25,1.04,2.08,2.99,1.92,0.0172,0.80
189.38,1.31,2.35,3.25,2.19,0.0197,1.07
189.50,1.36,2.43,3.37,2.27,0.0201,0.84
189.62,1.32,2.38,3.35,2.23,0.0197,0.86
189.75,1.30,2.35,3.32,2.20,0.0199,0.74
189.88,1.29,2.36,3.34,2.20,0.0201,0.67
190.00,1.20,2.27,3.25,2.11,0.0198,0.70
190.12,1.11,2.17,3.17,2.02,0.0182,0.74
190.25,1.14,2.32,3.47,2.15,0.0202,0.82
190.38,1.21,2.54,3.81,2.35,0.0216,0.95
190.50,1.12,2.37,3.53,2.19,0.0201,0.99
190.62,1.11,2.30,3.41,2.13,0.0195,0.90
190.75,1.08,2.24,3.32,2.07,0.0189,0.83
190.88,1.05,2.12,3.12,1.96,0.0175,0.77
191.00,0.99,2.04,3.01,1.89,0.0169,0.83
191.12,1.17,2.26,3.23,2.10,0.0194,0.94
191.25,1.24,2.32,3.32,2.16,0.0197,0.81
191.38,1.25,2.35,3.38,2.19,0.0197,0.85
191.50,1.25,2.33,3.37,2.18,0.0197,0.81
191.62,1.19,2.29,3.33,2.13,0.0194,0.78
191.75,1.09,2.19,3.21,2.03,0.0175,0.71
191.88,1.10,2.27,3.32,2.10,0.0190,0.73
192.00,1.11,2.25,3.23,2.08,0.0192,0.69
192.12,1.10,2.24,3.23,2.07,0.0185,0.76
192.25,1.09,2.25,3.29,2.08,0.0190,0.77
192.38,1.08,2.24,3.25,2.07,0.0189,0.82
192.50,1.04,2.15,3.13,1.98,0.0178,0.83
192.62,0.99,2.03,2.99,1.88,0.0169,0.83
192.75,1.22,2.25,3.22,2.10,0.0188,0.87
192.88,1.23,2.32,3.32,2.16,0.0196,0.76
193.00,1.28,2.37,3.36,2.21,0.0200,0.80
193.12,1.29,2.39,3.37,2.23,0.0197,0.82
193.25,1.27,2.35,3.29,2.19,0.0198,0.83
193.38,1.13,2.17,3.07,2.01,0.0181,0.85
193.50,1.04,2.08,2.96,1.92,0.0170,0.79
193.62,1.15,2.33,3.36,2.15,0.0201,0.84
193.75,1.23,2.42,3.50,2.25,0.0209,0.82
193.88,1.15,2.30,3.36,2.13,0.0198,0.86
194.00,1.17,2.32,3.39,2.15,0.0199,0.81
194.12,1.14,2.30,3.37,2.13,0.0196,0.89
194.25,1.14,2.25,3.20,2.08,0.0184,0.95
194.38,1.27,2.28,3.18,2.13,0.0190,1.03
194.50,1.28,2.27,3.16,2.13,0.0184,0.65
194.62,1.24,2.29,3.25,2.14,0.0189,0.70
194.75,1.25,2.35,3.33,2.18,0.0192,0.77
194.88,1.26,2.37,3.37,2.21,0.0199,0.79
195.00,1.18,2.29,3.31,2.13,0.0193,0.86
195.12,1.08,2.20,3.22,2.03,0.0179,0.84
195.25,1.06,2.30,3.40,2.11,0.0196,0.81
195.38,1.05,2.27,3.37,2.09,0.0192,0.62
195.50,1.09,2.29,3.40,2.12,0.0195,0.62
195.62,1.07,2.26,3.36,2.09,0.0187,0.70
195.75,1.05,2.23,3.32,2.06,0.0189,0.79
195.88,1.07,2.23,3.30,2.06,0.0184,0.88
196.00,1.03,2.13,3.14,1.97,0.0177,0.91
196.12,1.27,2.33,3.33,2.18,0.0190,1.06
196.25,1.22,2.26,3.26,2.11,0.0191,0.75
196.38,1.20,2.28,3.29,2.12,0.0193,0.63
196.50,1.22,2.33,3.39,2.17,0.0199,0.78
196.62,1.18,2.31,3.37,2.15,0.0193,0.84
196.75,1.09,2.21,3.28,2.05,0.0184,0.93
196.88,1.21,2.50,3.73,2.31,0.0208,1.05
197.00,1.08,2.30,3.49,2.13,0.0196,0.89
197.12,1.11,2.37,3.58,2.19,0.0205,0.74
197.25,1.09,2.31,3.48,2.14,0.0195,0.72
197.38,1.10,2.31,3.49,2.14,0.0197,0.69
197.50,1.07,2.28,3.43,2.11,0.0191,0.77
197.62,1.06,2.25,3.37,2.08,0.0188,0.86
197.75,1.16,2.30,3.35,2.13,0.0190,1.05
197.88,1.13,2.25,3.29,2.09,0.0193,0.82
198.00,1.11,2.18,3.20,2.02,0.0186,0.75
198.12,1.11,2.18,3.19,2.02,0.0189,0.64
198.25,1.12,2.21,3.26,2.05,0.0192,0.77
198.38,1.07,2.17,3.21,2.01,0.0176,0.87
198.50,1.03,2.15,3.22,1.99,0.0183,0.92
198.62,1.04,2.27,3.42,2.09,0.0192,0.93
198.75,1.04,2.25,3.42,2.08,0.0191,0.73
198.88,1.02,2.23,3.40,2.06,0.0188,0.68
199.00,1.03,2.25,3.37,2.07,0.0187,0.61
199.12,1.03,2.22,3.35,2.05,0.0184,0.67
199.25,1.01,2.16,3.25,1.99,0.0178,0.73
199.38,1.23,2.34,3.40,2.18,0.0197,0.99
199.50,1.23,2.38,3.47,2.21,0.0198,0.81
199.62,1.21,2.34,3.39,2.18,0.0195,0.81
199.75,1.19,2.28,3.32,2.12,0.0189,0.77
199.88,1.18,2.21,3.20,2.06,0.0185,0.70
200.00,1.09,2.16,3.16,2.00,0.0184,0.77
200.12,1.02,2.12,3.14,1.96,0.0174,0.87
200.25,1.11,2.32,3.47,2.14,0.0196,0.94
200.38,1.22,2.56,3.83,2.36,0.0211,1.06
200.50,1.12,2.35,3.56,2.18,0.0200,0.98
200.62,1.11,2.32,3.49,2.15,0.0200,0.80
200.75,1.08,2.29,3.44,2.11,0.0191,0.69
200.88,1.09,2.25,3.34,2.09,0.0188,0.70
201.00,1.01,2.11,3.15,1.95,0.0178,0.79
201.12,1.17,2.29,3.32,2.13,0.0194,0.89
201.25,1.21,2.32,3.32,2.15,0.0198,0.77
201.38,1.20,2.30,3.25,2.13,0.0192,0.82
201.50,1.24,2.30,3.21,2.14,0.0190,0.83
201.62,1.15,2.18,3.09,2.03,0.0178,0.79
201.75,1.06,2.11,3.03,1.96,0.0174,0.70
201.88,1.00,2.25,3.33,2.06,0.0194,0.95
202.00,1.05,2.27,3.30,2.09,0.0195,0.82
202.12,1.08,2.27,3.28,2.09,0.0192,0.84
202.25,1.07,2.24,3.25,2.07,0.0188,0.81
202.38,1.05,2.23,3.24,2.05,0.0193,0.71
202.50,1.03,2.19,3.22,2.02,0.0185,0.73
202.62,1.04,2.13,3.08,1.97,0.0181,0.67
202.75,1.29,2.36,3.32,2.20,0.0198,0.94
202.88,1.30,2.37,3.34,2.21,0.0199,0.73
203.00,1.28,2.37,3.38,2.21,0.0199,0.81
203.12,1.25,2.34,3.36,2.18,0.0195,0.82
203.25,1.19,2.29,3.28,2.13,0.0189,0.79
203.38,1.05,2.11,3.09,1.95,0.0174,0.87
203.50,0.93,1.96,2.93,1.81,0.0166,0.78
203.62,1.02,2.23,3.39,2.06,0.0191,0.90
203.75,1.11,2.35,3.51,2.17,0.0200,0.90
203.88,1.10,2.28,3.39,2.11,0.0196,0.92
204.00,1.11,2.28,3.41,2.11,0.0197,0.84
204.12,1.10,2.27,3.34,2.10,0.0189,0.85
204.25,1.07,2.23,3.29,2.06,0.0186,0.77
204.38,1.17,2.27,3.30,2.11,0.0192,0.86
204.50,1.17,2.28,3.32,2.12,0.0194,0.64
204.62,1.18,2.30,3.37,2.14,0.0197,0.69
204.75,1.18,2.30,3.36,2.14,0.0197,0.75
204.88,1.24,2.36,3.40,2.20,0.0204,0.84
205.00,1.16,2.24,3.18,2.08,0.0196,0.96
205.12,1.07,2.09,2.97,1.93,0.0173,0.92
205.25,1.03,2.09,3.03,1.94,0.0175,0.88
205.38,1.00,2.13,3.11,1.96,0.0179,0.67
205.50,1.03,2.21,3.28,2.04,0.0186,0.79
205.62,1.06,2.26,3.34,2.08,0.0191,0.78
205.75,1.07,2.25,3.36,2.08,0.0189,0.83
205.88,1.04,2.18,3.25,2.02,0.0183,0.81
206.00,0.99,2.08,3.10,1.92,0.0177,0.75
206.12,1.25,2.33,3.31,2.17,0.0193,0.85
206.25,1.27,2.33,3.26,2.17,0.0193,0.59
206.38,1.27,2.32,3.22,2.16,0.0191,0.70
206.50,1.27,2.32,3.22,2.16,0.0193,0.73
206.62,1.17,2.22,3.12,2.06,0.0187,0.89
206.75,0.98,1.97,2.84,1.82,0.0159,0.91
206.88,0.96,2.02,2.97,1.86,0.0161,1.01
207.00,0.61,1.30,1.96,1.20,0.0104,0.87
207.12,0.34,0.77,1.18,0.71,0.0044,0.62
207.25,11.04,11.25,11.21,11.20,0.0653,10.49
207.38,10.65,11.06,11.18,10.98,0.0652,0.38
207.50,10.47,10.97,11.16,10.88,0.0652,0.41
207.62,10.42,10.98,11.24,10.88,0.0658,0.48
207.75,10.33,10.93,11.22,10.82,0.0655,0.49
207.88,7.35,8.00,8.45,7.89,0.0631,3.11
208.00,3.48,4.23,4.82,4.12,0.0428,3.91
208.12,1.94,2.68,3.35,2.57,0.0236,1.79
208.25,1.94,2.68,3.39,2.58,0.0239,0.78
208.38,1.88,2.62,3.34,2.52,0.0231,0.87
208.50,1.80,2.55,3.29,2.44,0.0230,1.00
208.62,1.84,2.73,3.56,2.60,0.0245,1.14
208.75,1.82,2.65,3.43,2.53,0.0237,1.02
208.88,1.77,2.56,3.36,2.45,0.0230,0.99
209.00,1.67,2.48,3.26,2.37,0.0231,0.85
209.12,1.73,2.52,3.31,2.41,0.0231,0.90
209.25,1.78,2.54,3.28,2.43,0.0225,1.00
209.38,2.07,2.80,3.53,2.70,0.0253,1.28
209.50,2.04,2.76,3.50,2.66,0.0250,1.00
209.62,2.05,2.76,3.49,2.66,0.0247,0.91
209.75,2.02,2.75,3.49,2.65,0.0249,0.83
209.88,2.01,2.73,3.44,2.63,0.0245,0.75
210.00,1.96,2.66,3.37,2.56,0.0245,0.80
210.12,1.86,2.56,3.27,2.46,0.0228,0.95
210.25,1.88,2.70,3.56,2.59,0.0247,1.06
210.38,2.00,2.84,3.71,2.73,0.0256,1.19
210.50,1.85,2.68,3.53,2.56,0.0241,1.23
210.62,1.81,2.62,3.47,2.51,0.0239,1.04
210.75,1.72,2.51,3.35,2.40,0.0228,0.97
210.88,1.71,2.47,3.27,2.37,0.0226,0.73
211.00,1.71,2.41,3.15,2.32,0.0222,1.06
211.12,1.93,2.64,3.35,2.54,0.0243,1.15
211.25,1.94,2.67,3.42,2.57,0.0242,1.01
211.38,1.91,2.63,3.37,2.53,0.0241,0.92
211.50,1.90,2.61,3.35,2.51,0.0242,0.87
211.62,1.85,2.58,3.31,2.48,0.0230,0.84
211.75,1.81,2.53,3.25,2.43,0.0225,0.76
211.88,1.85,2.72,3.58,2.60,0.0245,0.94
212.00,1.82,2.67,3.51,2.55,0.0243,0.90
212.12,1.83,2.68,3.52,2.56,0.0243,1.01
212.25,1.83,2.66,3.47,2.54,0.0240,1.04
212.38,1.85,2.67,3.47,2.55,0.0245,1.06
212.50,1.75,2.51,3.29,2.40,0.0226,1.02
212.62,1.62,2.35,3.10,2.25,0.0214,0.81
212.75,1.94,2.67,3.41,2.57,0.0243,1.16
212.88,2.01,2.73,3.46,2.63,0.0247,0.94
213.00,2.04,2.76,3.49,2.66,0.0248,0.96
213.12,2.04,2.74,3.45,2.64,0.0247,0.99
213.25,2.00,2.70,3.40,2.60,0.0245,0.93
213.38,1.86,2.57,3.29,2.47,0.0233,0.90
213.50,1.76,2.48,3.20,2.38,0.0230,0.82
213.62,1.88,2.70,3.57,2.59,0.0245,0.88
213.75,2.00,2.81,3.68,2.70,0.0254,1.00
213.88,1.84,2.67,3.55,2.56,0.0240,1.08
214.00,1.84,2.69,3.58,2.57,0.0244,1.02
214.12,1.83,2.64,3.48,2.53,0.0239,1.06
214.25,1.79,2.55,3.31,2.44,0.0232,1.04
214.38,1.81,2.47,3.11,2.38,0.0226,1.17
214.50,1.85,2.50,3.11,2.41,0.0230,0.77
214.62,1.94,2.64,3.30,2.54,0.0248,1.02
214.75,2.00,2.67,3.28,2.57,0.0247,1.03
214.88,1.99,2.64,3.25,2.55,0.0241,1.04
215.00,1.88,2.53,3.13,2.44,0.0226,1.03
215.12,1.80,2.46,3.07,2.37,0.0217,0.89
215.25,1.86,2.66,3.35,2.54,0.0242,0.91
215.38,1.86,2.65,3.35,2.53,0.0243,0.73
215.50,1.84,2.64,3.36,2.52,0.0239,0.82
215.62,1.85,2.67,3.42,2.55,0.0239,0.87
215.75,1.85,2.69,3.47,2.57,0.0246,0.96
215.88,1.83,2.63,3.34,2.51,0.0226,1.05
216.00,1.77,2.52,3.20,2.41,0.0224,1.05
216.12,1.96,2.69,3.38,2.59,0.0238,1.20
216.25,1.93,2.67,3.34,2.56,0.0238,0.69
216.38,1.99,2.73,3.41,2.62,0.0243,0.90
216.50,2.06,2.79,3.46,2.69,0.0246,0.97
216.62,2.07,2.82,3.49,2.71,0.0250,1.14
216.75,1.96,2.68,3.35,2.58,0.0235,1.08
216.88,2.15,2.97,3.76,2.85,0.0258,1.26
217.00,1.93,2.84,3.72,2.71,0.0252,1.12
217.12,2.00,2.88,3.70,2.75,0.0253,0.90
217.25,1.91,2.75,3.56,2.63,0.0245,0.89
217.38,1.90,2.74,3.57,2.62,0.0245,0.89
217.50,1.86,2.70,3.51,2.58,0.0243,0.99
217.62,1.85,2.64,3.41,2.53,0.0237,1.01
217.75,1.97,2.71,3.40,2.60,0.0240,1.27
217.88,1.89,2.61,3.29,2.50,0.0233,0.97
218.00,1.86,2.56,3.21,2.46,0.0232,0.89
218.12,1.91,2.61,3.23,2.51,0.0236,0.83
218.25,1.96,2.66,3.28,2.56,0.0235,0.99
218.38,1.91,2.62,3.25,2.52,0.0232,1.10
218.50,1.81,2.53,3.19,2.43,0.0229,1.05
218.62,1.86,2.69,3.41,2.57,0.0247,1.13
218.75,1.80,2.64,3.41,2.52,0.0240,0.90
218.88,1.81,2.63,3.38,2.51,0.0237,0.74
219.00,1.87,2.66,3.40,2.55,0.0243,0.73
219.12,1.87,2.62,3.34,2.52,0.0241,0.91
219.25,1.82,2.53,3.20,2.42,0.0226,0.97
219.38,2.04,2.72,3.37,2.62,0.0244,1.24
219.50,2.02,2.69,3.28,2.59,0.0239,1.06
219.62,1.99,2.65,3.21,2.55,0.0239,1.02
219.75,1.91,2.57,3.17,2.47,0.0233,0.90
219.88,1.92,2.58,3.22,2.48,0.0234,0.71
220.00,1.85,2.53,3.19,2.43,0.0230,1.04
220.12,1.81,2.48,3.12,2.38,0.0217,1.07
220.25,1.85,2.67,3.50,2.55,0.0239,1.14
220.38,2.02,2.81,3.61,2.70,0.0249,1.17
220.50,1.86,2.66,3.45,2.54,0.0244,1.08
220.62,1.88,2.68,3.48,2.57,0.0242,0.81
220.75,1.85,2.65,3.45,2.54,0.0241,0.74
220.88,1.84,2.62,3.40,2.51,0.0232,0.83
221.00,1.78,2.49,3.21,2.39,0.0228,0.97
221.12,1.91,2.64,3.37,2.54,0.0240,1.10
221.25,1.93,2.63,3.36,2.54,0.0236,1.03
221.38,1.93,2.64,3.36,2.54,0.0237,1.03
221.50,1.85,2.54,3.28,2.45,0.0234,0.96
221.62,1.71,2.42,3.16,2.32,0.0222,0.88
221.75,1.70,2.42,3.17,2.32,0.0219,0.95
221.88,1.77,2.64,3.48,2.51,0.0237,1.14
222.00,1.83,2.68,3.51,2.56,0.0241,1.03
222.12,1.81,2.63,3.45,2.52,0.0237,1.02
222.25,1.80,2.63,3.46,2.51,0.0236,0.91
222.38,1.82,2.65,3.49,2.54,0.0242,0.80
222.50,1.79,2.59,3.38,2.48,0.0230,0.78
222.62,1.76,2.51,3.25,2.40,0.0223,0.79
222.75,1.99,2.72,3.47,2.62,0.0242,1.06
222.88,1.97,2.72,3.46,2.61,0.0242,0.88
223.00,1.99,2.76,3.52,2.65,0.0243,0.99
223.12,1.99,2.72,3.46,2.62,0.0242,1.02
223.25,1.87,2.60,3.32,2.50,0.0232,0.98
223.38,1.70,2.41,3.16,2.31,0.0219,1.00
223.50,1.67,2.39,3.13,2.29,0.0222,0.92
223.62,1.84,2.66,3.54,2.55,0.0243,1.14
223.75,2.00,2.82,3.67,2.70,0.0258,1.19
223.88,1.85,2.68,3.56,2.57,0.0239,1.20
224.00,1.83,2.65,3.54,2.54,0.0239,1.00
224.12,1.80,2.62,3.48,2.51,0.0235,0.88
224.25,1.79,2.56,3.37,2.46,0.0231,0.83
224.38,1.89,2.62,3.35,2.52,0.0236,0.94
224.50,1.90,2.63,3.38,2.53,0.0239,0.76
224.62,1.89,2.63,3.38,2.53,0.0239,0.84
224.75,1.89,2.65,3.42,2.54,0.0240,0.95
224.88,1.89,2.64,3.41,2.53,0.0240,0.98
225.00,1.80,2.56,3.32,2.45,0.0235,1.07
225.12,1.64,2.41,3.16,2.30,0.0216,1.04
225.25,1.62,2.51,3.38,2.38,0.0232,0.94
225.38,1.70,2.57,3.45,2.45,0.0235,0.91
225.50,1.75,2.58,3.43,2.47,0.0232,1.01
225.62,1.79,2.64,3.48,2.52,0.0232,1.01
225.75,1.81,2.63,3.46,2.51,0.0238,0.97
225.88,1.76,2.53,3.32,2.42,0.0230,0.96
226.00,1.74,2.46,3.21,2.36,0.0218,0.89
226.12,1.98,2.70,3.40,2.60,0.0238,0.97
226.25,1.97,2.67,3.36,2.57,0.0233,0.74
226.38,1.98,2.68,3.40,2.58,0.0239,0.83
226.50,1.95,2.70,3.45,2.59,0.0242,0.93
226.62,1.91,2.65,3.44,2.55,0.0240,1.03
226.75,1.79,2.53,3.30,2.43,0.0231,1.11
226.88,1.94,2.77,3.64,2.65,0.0245,1.32
227.00,1.66,2.57,3.54,2.44,0.0230,1.11
227.12,1.81,2.71,3.62,2.58,0.0246,1.02
227.25,1.82,2.68,3.53,2.56,0.0239,1.12
227.38,1.88,2.72,3.51,2.60,0.0242,1.05
227.50,1.86,2.65,3.39,2.54,0.0237,1.06
227.62,1.90,2.65,3.32,2.54,0.0234,1.09
227.75,1.95,2.69,3.34,2.58,0.0240,1.08
227.88,1.96,2.68,3.33,2.57,0.0237,0.72
228.00,2.00,2.70,3.32,2.60,0.0243,0.71
228.12,2.00,2.67,3.28,2.57,0.0241,0.82
228.25,1.94,2.62,3.21,2.52,0.0233,0.91
228.38,1.87,2.57,3.20,2.47,0.0226,1.05
228.50,1.78,2.49,3.13,2.39,0.0221,1.11
228.62,1.82,2.69,3.44,2.56,0.0240,1.20
228.75,1.74,2.59,3.34,2.46,0.0235,0.92
228.88,1.72,2.57,3.32,2.44,0.0227,0.72
229.00,1.81,2.67,3.44,2.54,0.0235,0.94
229.12,1.80,2.63,3.37,2.50,0.0230,1.01
229.25,1.77,2.58,3.29,2.46,0.0220,1.06
229.38,2.00,2.76,3.47,2.65,0.0244,1.24
229.50,1.96,2.72,3.43,2.61,0.0242,0.82
229.62,1.99,2.76,3.48,2.65,0.0243,0.79
229.75,2.03,2.80,3.48,2.69,0.0246,0.72
229.88,2.04,2.79,3.46,2.68,0.0240,0.79
230.00,1.97,2.71,3.40,2.60,0.0239,0.94
230.12,1.87,2.62,3.30,2.51,0.0223,1.07
230.25,1.94,2.78,3.59,2.66,0.0239,1.21
230.38,2.03,2.87,3.67,2.75,0.0254,1.19
230.50,1.73,2.55,3.36,2.43,0.0230,1.19
230.62,1.68,2.51,3.36,2.39,0.0223,0.85
230.75,1.74,2.58,3.44,2.47,0.0234,0.95
230.88,1.79,2.60,3.42,2.49,0.0228,1.01
231.00,1.77,2.52,3.26,2.42,0.0224,1.10
231.12,1.94,2.65,3.32,2.55,0.0240,1.15
231.25,1.93,2.59,3.22,2.50,0.0235,0.95
231.38,1.90,2.56,3.19,2.46,0.0232,0.83
231.50,1.90,2.56,3.18,2.46,0.0232,0.73
231.62,1.85,2.55,3.20,2.45,0.0229,0.75
231.75,1.78,2.49,3.17,2.39,0.0223,0.91
231.88,1.81,2.68,3.50,2.55,0.0243,1.11
232.00,1.84,2.72,3.53,2.59,0.0250,1.02
232.12,1.81,2.64,3.41,2.52,0.0242,1.00
232.25,1.71,2.53,3.28,2.41,0.0228,0.97
232.38,1.67,2.45,3.18,2.34,0.0226,0.92
232.50,1.70,2.42,3.07,2.32,0.0223,0.83
232.62,1.78,2.46,3.06,2.36,0.0220,1.04
232.75,2.06,2.71,3.30,2.62,0.0242,1.30
232.88,2.03,2.71,3.34,2.61,0.0239,1.02
233.00,2.00,2.68,3.36,2.59,0.0235,0.98
233.12,1.99,2.68,3.36,2.58,0.0237,0.85
233.25,1.94,2.63,3.32,2.54,0.0236,0.78
233.38,1.84,2.54,3.22,2.44,0.0229,0.78
233.50,1.71,2.40,3.08,2.30,0.0219,0.89
233.62,1.74,2.54,3.37,2.43,0.0228,1.04
233.75,1.76,2.58,3.40,2.46,0.0223,1.09
233.88,1.48,2.24,3.02,2.13,0.0181,1.11
234.00,1.02,1.65,2.28,1.56,0.0127,0.96
234.12,0.53,0.93,1.34,0.87,0.0055,0.83
234.25,11.95,12.28,12.59,12.23,0.0661,11.37
234.38,11.68,12.13,12.50,12.06,0.0661,0.29
234.50,11.53,12.09,12.52,12.00,0.0663,0.32
234.62,11.48,12.12,12.58,12.01,0.0668,0.39
234.75,8.27,8.93,9.46,8.83,0.0643,3.37
234.88,4.09,4.76,5.30,4.66,0.0478,4.34
235.00,2.30,2.99,3.53,2.88,0.0274,2.10
235.12,2.24,2.90,3.43,2.80,0.0262,0.84
235.25,2.33,3.15,3.79,3.03,0.0284,0.92
235.38,2.33,3.15,3.77,3.02,0.0283,0.88
235.50,2.34,3.15,3.76,3.02,0.0280,0.99
235.62,2.39,3.18,3.78,3.05,0.0281,1.05
235.75,2.35,3.12,3.70,2.99,0.0277,1.12
235.88,2.25,2.96,3.48,2.85,0.0262,1.09
236.00,2.20,2.84,3.33,2.74,0.0257,1.03
236.12,2.57,3.20,3.65,3.10,0.0287,1.09
236.25,2.64,3.28,3.74,3.18,0.0286,1.04
236.38,2.68,3.32,3.79,3.22,0.0287,1.08
236.50,2.61,3.30,3.77,3.19,0.0287,1.11
236.62,2.40,3.12,3.65,3.01,0.0276,1.11
236.75,2.27,3.00,3.53,2.88,0.0269,1.02
236.88,2.46,3.26,3.91,3.13,0.0288,1.05
237.00,2.31,3.10,3.71,2.97,0.0277,0.95
237.12,2.43,3.21,3.82,3.09,0.0285,0.91
237.25,10.65,11.29,11.56,11.17,0.0660,8.19
237.38,10.64,11.31,11.60,11.19,0.0661,0.40
237.50,10.71,11.34,11.58,11.22,0.0663,0.47
237.62,10.83,11.42,11.58,11.31,0.0665,0.46
237.75,7.94,8.52,8.77,8.42,0.0642,3.06
237.88,4.05,4.72,5.11,4.60,0.0452,3.99
238.00,2.56,3.19,3.65,3.09,0.0286,2.05
238.12,2.69,3.33,3.78,3.23,0.0297,1.16
238.25,2.59,3.25,3.70,3.14,0.0288,1.20
238.38,2.52,3.19,3.66,3.08,0.0280,1.18
238.50,2.40,3.06,3.54,2.95,0.0275,1.09
238.62,2.37,3.19,3.78,3.06,0.0284,0.99
238.75,2.36,3.15,3.76,3.03,0.0283,0.81
238.88,2.33,3.14,3.73,3.01,0.0278,0.81
239.00,2.28,3.09,3.71,2.97,0.0272,0.86
239.12,2.26,3.05,3.65,2.92,0.0269,1.00
239.25,2.27,2.99,3.54,2.88,0.0269,1.13
239.38,2.48,3.16,3.70,3.06,0.0284,1.32
239.50,2.38,3.06,3.60,2.96,0.0275,1.01
239.62,2.31,2.98,3.56,2.88,0.0273,0.88
239.75,2.38,3.06,3.64,2.96,0.0277,0.87
239.88,2.46,3.15,3.74,3.04,0.0282,1.01
240.00,2.43,3.12,3.71,3.01,0.0285,1.17
240.12,2.32,3.00,3.59,2.90,0.0268,1.16
240.25,2.29,3.07,3.81,2.96,0.0278,1.07
