t,meanR,meanG,meanB,brightness,litFrac,motion
60.12,0.24,1.33,2.49,1.18,0.0070,0.33
60.25,0.29,1.45,2.66,1.29,0.0077,0.41
60.38,0.37,1.67,3.03,1.49,0.0084,0.54
60.50,0.30,1.50,2.73,1.33,0.0075,0.46
60.62,0.30,1.46,2.69,1.30,0.0078,0.38
60.75,0.27,1.43,2.69,1.28,0.0077,0.29
60.88,0.27,1.43,2.69,1.27,0.0077,0.29
61.00,0.22,1.35,2.60,1.20,0.0068,0.33
61.12,0.26,1.38,2.57,1.22,0.0067,0.31
61.25,0.27,1.34,2.43,1.19,0.0067,0.32
61.38,0.26,1.31,2.36,1.16,0.0058,0.34
61.50,0.26,1.30,2.35,1.15,0.0058,0.30
61.62,0.26,1.27,2.31,1.13,0.0061,0.29
61.75,0.24,1.30,2.41,1.16,0.0064,0.31
61.88,0.24,1.33,2.48,1.18,0.0066,0.33
62.00,0.24,1.33,2.50,1.19,0.0069,0.30
62.12,0.25,1.36,2.53,1.21,0.0071,0.31
62.25,0.26,1.38,2.54,1.22,0.0071,0.29
62.38,0.26,1.37,2.51,1.22,0.0071,0.28
62.50,0.26,1.34,2.44,1.19,0.0066,0.28
62.62,0.26,1.31,2.36,1.16,0.0061,0.30
62.75,0.30,1.34,2.37,1.20,0.0065,0.31
62.88,0.30,1.35,2.39,1.20,0.0065,0.30
63.00,0.30,1.36,2.43,1.21,0.0066,0.32
63.12,0.29,1.36,2.45,1.21,0.0064,0.32
63.25,0.29,1.34,2.45,1.20,0.0065,0.32
63.38,0.27,1.33,2.44,1.19,0.0068,0.31
63.50,0.25,1.31,2.41,1.16,0.0064,0.26
63.62,0.31,1.44,2.61,1.29,0.0073,0.39
63.75,0.33,1.46,2.63,1.30,0.0082,0.42
63.88,0.29,1.40,2.57,1.25,0.0074,0.37
64.00,0.30,1.42,2.63,1.27,0.0076,0.31
64.12,0.28,1.43,2.65,1.27,0.0076,0.29
64.25,0.30,1.44,2.66,1.29,0.0081,0.27
64.38,0.26,1.38,2.59,1.23,0.0071,0.35
64.50,0.26,1.38,2.58,1.23,0.0072,0.24
64.62,0.27,1.38,2.59,1.24,0.0073,0.27
64.75,0.27,1.39,2.59,1.24,0.0073,0.29
64.88,0.27,1.39,2.57,1.23,0.0070,0.31
65.00,0.26,1.37,2.57,1.22,0.0070,0.32
65.12,0.25,1.36,2.56,1.21,0.0068,0.32
65.25,0.24,1.36,2.55,1.21,0.0068,0.30
65.38,0.24,1.38,2.60,1.22,0.0069,0.30
65.50,0.24,1.39,2.62,1.23,0.0070,0.30
65.62,0.24,1.39,2.63,1.23,0.0070,0.30
65.75,0.24,1.39,2.65,1.24,0.0073,0.28
65.88,0.23,1.37,2.61,1.22,0.0070,0.28
66.00,0.23,1.36,2.59,1.21,0.0069,0.27
66.12,0.27,1.39,2.61,1.24,0.0073,0.27
66.25,0.26,1.38,2.62,1.23,0.0073,0.25
66.38,0.26,1.39,2.62,1.24,0.0072,0.25
66.50,0.25,1.38,2.61,1.23,0.0073,0.27
66.62,0.25,1.38,2.61,1.23,0.0072,0.30
66.75,0.23,1.38,2.61,1.22,0.0072,0.32
66.88,0.32,1.53,2.82,1.36,0.0087,0.47
67.00,0.27,1.37,2.53,1.22,0.0076,0.42
67.12,0.25,1.28,2.38,1.14,0.0067,0.34
67.25,0.22,1.06,1.96,0.95,0.0054,0.37
67.38,0.16,0.77,1.43,0.69,0.0040,0.35
67.50,0.13,0.49,0.96,0.45,0.0040,0.29
67.62,10.20,10.53,10.72,10.48,0.0775,10.01
67.75,9.73,10.34,10.75,10.24,0.0770,0.34
67.88,9.53,10.27,10.77,10.15,0.0766,0.36
68.00,8.57,9.42,10.10,9.29,0.0756,1.12
68.12,4.70,5.71,6.60,5.56,0.0609,3.84
68.25,0.99,2.09,3.12,1.93,0.0161,3.69
68.38,0.90,2.00,3.06,1.84,0.0144,0.53
68.50,0.81,1.91,2.96,1.75,0.0140,0.50
68.62,0.83,2.05,3.21,1.88,0.0154,0.56
68.75,0.85,2.06,3.21,1.89,0.0153,0.43
68.88,0.83,2.04,3.18,1.87,0.0151,0.48
69.00,0.83,2.04,3.19,1.87,0.0153,0.51
69.12,0.81,1.99,3.10,1.82,0.0140,0.52
69.25,0.80,1.92,2.97,1.76,0.0144,0.61
69.38,0.95,2.01,3.00,1.86,0.0152,0.61
69.50,0.97,2.07,3.08,1.91,0.0158,0.49
69.62,0.97,2.10,3.13,1.93,0.0161,0.55
69.75,0.96,2.09,3.16,1.93,0.0161,0.52
69.88,0.96,2.09,3.17,1.93,0.0162,0.52
70.00,0.90,2.02,3.09,1.86,0.0156,0.56
70.12,0.82,1.95,3.02,1.78,0.0143,0.52
70.25,0.81,1.99,3.13,1.82,0.0146,0.48
70.38,0.87,2.10,3.26,1.92,0.0158,0.54
70.50,0.87,2.00,3.03,1.83,0.0148,0.55
70.62,0.96,2.10,3.12,1.93,0.0147,0.64
70.75,1.09,2.22,3.20,2.05,0.0155,0.81
70.88,1.12,2.27,3.27,2.09,0.0173,0.90
71.00,0.93,1.99,2.88,1.83,0.0150,0.94
71.12,0.99,1.98,2.84,1.83,0.0153,0.75
71.25,1.03,2.03,2.90,1.88,0.0155,0.51
71.38,0.98,2.01,2.89,1.85,0.0148,0.58
71.50,0.97,2.00,2.87,1.84,0.0151,0.50
71.62,0.94,1.98,2.89,1.83,0.0149,0.58
71.75,0.87,1.93,2.85,1.77,0.0143,0.59
71.88,0.85,2.04,3.04,1.86,0.0155,0.56
72.00,0.85,2.05,3.08,1.87,0.0154,0.46
72.12,0.84,2.04,3.07,1.86,0.0152,0.43
72.25,0.84,2.03,3.10,1.86,0.0150,0.44
72.38,0.84,2.03,3.10,1.86,0.0154,0.47
72.50,0.84,1.98,3.01,1.82,0.0145,0.56
72.62,0.85,1.94,2.94,1.78,0.0144,0.60
72.75,1.00,2.06,3.03,1.91,0.0156,0.72
72.88,0.99,2.05,3.04,1.90,0.0160,0.52
73.00,0.97,2.03,3.01,1.87,0.0161,0.43
73.12,0.95,2.02,3.01,1.87,0.0157,0.51
73.25,0.94,2.01,3.00,1.86,0.0155,0.53
73.38,0.87,1.95,2.91,1.79,0.0142,0.60
73.50,0.80,1.88,2.89,1.72,0.0139,0.57
73.62,0.83,2.02,3.17,1.85,0.0148,0.54
73.75,0.85,2.11,3.33,1.93,0.0162,0.53
73.88,0.81,2.01,3.17,1.84,0.0154,0.50
74.00,0.82,2.02,3.18,1.85,0.0150,0.42
74.12,0.83,2.00,3.13,1.84,0.0149,0.49
74.25,0.84,1.98,3.00,1.81,0.0151,0.55
74.38,1.00,2.04,2.94,1.88,0.0157,0.74
74.50,0.98,2.02,2.90,1.86,0.0155,0.54
74.62,0.97,2.02,2.91,1.86,0.0156,0.53
74.75,0.98,1.99,2.89,1.84,0.0159,0.53
74.88,1.00,2.02,2.91,1.87,0.0160,0.50
75.00,0.96,2.01,2.98,1.86,0.0154,0.63
75.12,0.88,1.94,2.91,1.79,0.0140,0.62
75.25,0.85,2.02,3.09,1.85,0.0154,0.64
75.38,0.85,2.02,3.09,1.85,0.0155,0.48
75.50,0.84,2.00,3.02,1.83,0.0152,0.46
75.62,0.84,1.98,2.96,1.81,0.0150,0.42
75.75,0.84,1.97,2.93,1.80,0.0143,0.47
75.88,0.84,1.91,2.82,1.74,0.0136,0.49
76.00,0.83,1.87,2.79,1.72,0.0140,0.54
76.12,0.96,2.02,2.96,1.86,0.0150,0.68
76.25,0.96,2.02,2.97,1.86,0.0152,0.53
76.38,0.96,2.02,2.95,1.86,0.0152,0.52
76.50,0.95,2.00,2.95,1.85,0.0157,0.52
76.62,0.91,1.97,2.92,1.81,0.0150,0.48
76.75,0.84,1.92,2.90,1.76,0.0141,0.59
76.88,0.87,2.08,3.21,1.91,0.0156,0.69
77.00,0.83,2.01,3.10,1.84,0.0145,0.64
77.12,0.88,2.07,3.19,1.89,0.0151,0.58
77.25,0.85,2.00,3.10,1.84,0.0149,0.56
77.38,0.86,2.01,3.12,1.84,0.0148,0.45
77.50,0.82,1.97,3.05,1.80,0.0145,0.44
77.62,0.91,2.06,3.12,1.89,0.0150,0.58
77.75,0.99,2.16,3.24,1.99,0.0159,0.77
77.88,1.08,2.33,3.46,2.15,0.0168,0.68
78.00,0.98,2.14,3.22,1.97,0.0161,0.70
78.12,1.01,2.14,3.19,1.98,0.0163,0.61
78.25,0.94,2.04,3.06,1.88,0.0157,0.61
78.38,0.88,1.96,2.99,1.81,0.0142,0.54
78.50,0.80,1.91,2.96,1.75,0.0141,0.59
78.62,0.83,2.07,3.21,1.89,0.0155,0.65
78.75,0.83,2.08,3.23,1.90,0.0154,0.50
78.88,0.83,2.07,3.22,1.89,0.0155,0.51
79.00,0.84,2.06,3.21,1.89,0.0157,0.50
79.12,0.83,2.02,3.14,1.85,0.0145,0.47
79.25,0.81,1.94,3.01,1.78,0.0143,0.50
79.38,0.97,2.08,3.11,1.92,0.0161,0.62
79.50,0.98,2.07,3.11,1.91,0.0162,0.45
79.62,0.98,2.08,3.13,1.92,0.0158,0.52
79.75,0.95,2.08,3.15,1.92,0.0162,0.50
79.88,0.93,2.06,3.14,1.90,0.0161,0.52
80.00,0.85,1.98,3.05,1.82,0.0152,0.57
80.12,0.78,1.86,2.93,1.71,0.0141,0.53
80.25,0.78,1.98,3.16,1.81,0.0149,0.53
80.38,0.82,2.09,3.32,1.91,0.0157,0.62
80.50,0.79,2.01,3.20,1.84,0.0151,0.59
80.62,0.78,2.01,3.19,1.83,0.0147,0.54
80.75,0.80,2.03,3.21,1.85,0.0150,0.51
80.88,0.78,1.99,3.15,1.82,0.0152,0.51
81.00,0.77,1.91,3.00,1.74,0.0141,0.52
81.12,0.92,2.06,3.14,1.90,0.0155,0.57
81.25,0.91,2.06,3.15,1.90,0.0158,0.44
81.38,0.92,2.07,3.17,1.91,0.0157,0.45
81.50,0.94,2.08,3.17,1.92,0.0158,0.52
81.62,0.91,2.04,3.12,1.87,0.0152,0.57
81.75,0.83,1.95,3.02,1.79,0.0141,0.63
81.88,0.80,2.01,3.14,1.83,0.0150,0.62
82.00,0.79,1.99,3.14,1.82,0.0150,0.45
82.12,0.78,2.01,3.17,1.83,0.0148,0.51
82.25,0.79,2.01,3.15,1.83,0.0148,0.49
82.38,0.80,2.00,3.09,1.82,0.0144,0.52
82.50,0.80,1.96,3.05,1.79,0.0136,0.53
82.62,0.78,1.91,2.98,1.75,0.0136,0.53
82.75,0.92,2.05,3.14,1.89,0.0158,0.61
82.88,0.91,2.04,3.15,1.88,0.0156,0.41
83.00,0.91,2.08,3.18,1.91,0.0156,0.42
83.12,0.92,2.07,3.17,1.90,0.0155,0.46
83.25,0.92,2.07,3.16,1.90,0.0155,0.52
83.38,0.85,2.00,3.09,1.83,0.0144,0.58
83.50,0.78,1.92,2.97,1.75,0.0141,0.60
83.62,1.01,2.17,3.21,2.00,0.0147,0.83
83.75,0.97,2.13,3.15,1.95,0.0151,0.72
83.88,1.19,2.36,3.41,2.19,0.0175,0.83
84.00,0.96,2.10,3.11,1.93,0.0149,0.87
84.12,0.94,2.03,2.99,1.87,0.0148,0.75
84.25,0.83,1.91,2.83,1.75,0.0136,0.65
84.38,0.98,2.01,2.92,1.86,0.0144,0.68
84.50,0.94,1.97,2.87,1.82,0.0144,0.48
84.62,0.94,1.97,2.88,1.82,0.0144,0.41
84.75,0.93,1.99,2.91,1.83,0.0150,0.43
84.88,0.92,2.00,2.95,1.84,0.0151,0.45
85.00,0.88,1.97,2.94,1.81,0.0146,0.53
85.12,0.81,1.91,2.90,1.75,0.0136,0.57
85.25,0.80,2.02,3.10,1.84,0.0149,0.63
85.38,0.80,2.03,3.12,1.84,0.0147,0.52
85.50,0.77,1.97,3.04,1.79,0.0146,0.53
85.62,0.79,1.99,3.09,1.81,0.0148,0.42
85.75,0.79,2.00,3.10,1.83,0.0145,0.51
85.88,0.77,1.94,3.01,1.77,0.0138,0.57
86.00,0.79,1.90,2.91,1.74,0.0136,0.60
86.12,0.97,2.06,3.06,1.90,0.0154,0.66
86.25,0.97,2.04,3.02,1.88,0.0156,0.52
86.38,0.96,2.06,3.05,1.90,0.0151,0.47
86.50,0.95,2.04,3.04,1.88,0.0150,0.45
86.62,0.88,1.99,3.01,1.83,0.0141,0.49
86.75,0.82,1.95,3.04,1.79,0.0138,0.53
86.88,0.82,2.11,3.36,1.92,0.0154,0.66
87.00,0.74,1.96,3.18,1.79,0.0141,0.64
87.12,0.78,2.04,3.27,1.86,0.0148,0.56
87.25,0.78,1.97,3.11,1.80,0.0144,0.60
87.38,0.81,1.95,2.98,1.78,0.0144,0.46
87.50,0.81,1.93,2.93,1.77,0.0137,0.56
87.62,9.08,10.02,10.64,9.87,0.0753,8.14
87.75,9.23,10.12,10.69,9.97,0.0760,0.51
87.88,9.21,10.13,10.72,9.98,0.0763,0.41
88.00,9.14,10.10,10.76,9.94,0.0760,0.41
88.12,5.48,6.53,7.36,6.36,0.0659,3.68
88.25,1.77,2.83,3.79,2.67,0.0213,3.75
88.38,0.98,2.06,3.04,1.90,0.0147,1.07
88.50,0.84,1.90,2.86,1.75,0.0138,0.60
88.62,0.89,2.04,3.04,1.87,0.0146,0.67
88.75,0.84,1.98,2.94,1.81,0.0144,0.59
88.88,0.84,1.97,2.94,1.80,0.0143,0.51
89.00,0.84,1.99,2.96,1.81,0.0144,0.54
89.12,0.81,1.90,2.86,1.74,0.0136,0.53
89.25,0.81,1.87,2.83,1.71,0.0133,0.51
89.38,0.95,2.01,2.95,1.86,0.0151,0.69
89.50,0.96,2.03,3.00,1.87,0.0152,0.50
89.62,0.95,2.03,3.00,1.87,0.0150,0.52
89.75,0.97,2.05,3.02,1.89,0.0152,0.50
89.88,0.95,2.04,3.03,1.88,0.0152,0.46
90.00,0.89,1.99,2.98,1.83,0.0143,0.51
90.12,0.81,1.92,2.94,1.76,0.0132,0.47
90.25,0.79,1.97,3.08,1.80,0.0137,0.49
90.38,0.84,2.08,3.23,1.90,0.0155,0.55
90.50,0.81,1.98,3.08,1.81,0.0139,0.57
90.62,0.82,1.99,3.09,1.82,0.0140,0.57
90.75,0.83,1.98,3.09,1.82,0.0141,0.58
90.88,0.81,1.95,3.02,1.78,0.0142,0.54
91.00,0.78,1.87,2.91,1.71,0.0135,0.49
91.12,0.92,2.03,3.06,1.87,0.0149,0.66
91.25,0.92,2.03,3.06,1.87,0.0151,0.50
91.38,0.93,2.04,3.08,1.88,0.0153,0.52
91.50,0.94,2.05,3.10,1.89,0.0153,0.49
91.62,0.89,2.01,3.07,1.85,0.0147,0.49
91.75,0.82,1.94,3.00,1.78,0.0139,0.51
91.88,0.81,2.04,3.19,1.86,0.0149,0.49
92.00,0.81,2.06,3.23,1.88,0.0150,0.44
92.12,0.81,2.05,3.20,1.87,0.0150,0.46
92.25,0.82,2.06,3.20,1.88,0.0151,0.48
92.38,0.82,2.06,3.19,1.88,0.0153,0.54
92.50,0.80,2.00,3.11,1.82,0.0141,0.58
92.62,0.79,1.94,3.00,1.77,0.0142,0.59
92.75,0.94,2.03,3.06,1.87,0.0156,0.66
92.88,0.98,2.09,3.14,1.93,0.0164,0.48
93.00,0.98,2.10,3.13,1.93,0.0161,0.56
93.12,0.98,2.09,3.13,1.93,0.0158,0.56
93.25,0.94,2.06,3.11,1.90,0.0159,0.52
93.38,0.87,1.99,3.05,1.83,0.0146,0.56
93.50,0.79,1.91,2.97,1.75,0.0142,0.52
93.62,0.80,2.01,3.18,1.84,0.0149,0.48
93.75,0.83,2.09,3.30,1.91,0.0158,0.49
93.88,0.79,2.01,3.19,1.84,0.0147,0.50
94.00,0.80,2.01,3.19,1.84,0.0149,0.45
94.12,0.76,2.01,3.19,1.83,0.0148,0.55
94.25,0.76,1.99,3.15,1.81,0.0148,0.53
94.38,0.91,2.08,3.19,1.91,0.0163,0.73
94.50,0.87,1.97,3.03,1.81,0.0154,0.52
94.62,0.85,1.88,2.85,1.73,0.0142,0.46
94.75,0.76,1.67,2.54,1.54,0.0117,0.51
94.88,0.54,1.20,1.85,1.11,0.0061,0.58
95.00,0.24,0.66,1.16,0.61,0.0032,0.55
95.12,0.08,0.51,1.07,0.46,0.0043,0.32
95.25,0.13,0.77,1.49,0.69,0.0044,0.25
95.38,0.17,0.97,1.83,0.86,0.0043,0.26
95.50,0.20,1.18,2.22,1.04,0.0051,0.32
95.62,0.22,1.31,2.47,1.16,0.0064,0.31
95.75,0.25,1.37,2.58,1.22,0.0071,0.30
95.88,0.24,1.36,2.60,1.21,0.0070,0.28
96.00,0.23,1.35,2.57,1.20,0.0069,0.24
96.12,0.27,1.40,2.65,1.25,0.0071,0.28
96.25,0.27,1.40,2.65,1.25,0.0070,0.25
96.38,0.27,1.40,2.65,1.25,0.0072,0.28
96.50,0.27,1.40,2.64,1.25,0.0071,0.28
96.62,0.29,1.36,2.50,1.22,0.0070,0.30
96.75,0.25,1.31,2.42,1.16,0.0057,0.34
96.88,0.31,1.38,2.48,1.23,0.0065,0.35
97.00,0.26,1.33,2.46,1.18,0.0067,0.40
97.12,0.27,1.33,2.44,1.19,0.0066,0.36
97.25,0.26,1.27,2.30,1.13,0.0059,0.33
97.38,0.26,1.27,2.30,1.13,0.0053,0.31
97.50,0.26,1.28,2.32,1.14,0.0057,0.28
97.62,0.26,1.28,2.32,1.14,0.0055,0.26
97.75,0.29,1.32,2.36,1.17,0.0060,0.28
97.88,0.29,1.33,2.40,1.19,0.0065,0.26
98.00,0.29,1.35,2.45,1.20,0.0068,0.27
98.12,0.28,1.35,2.46,1.20,0.0067,0.28
98.25,0.27,1.34,2.47,1.20,0.0068,0.29
98.38,0.25,1.33,2.49,1.19,0.0068,0.31
98.50,0.22,1.31,2.48,1.17,0.0065,0.32
98.62,0.23,1.33,2.51,1.18,0.0066,0.31
98.75,0.23,1.33,2.52,1.18,0.0068,0.23
98.88,0.24,1.33,2.52,1.18,0.0067,0.28
99.00,0.25,1.35,2.52,1.20,0.0066,0.28
99.12,0.25,1.34,2.52,1.19,0.0070,0.32
99.25,0.25,1.33,2.49,1.18,0.0067,0.28
99.38,0.28,1.36,2.52,1.21,0.0068,0.29
99.50,0.28,1.36,2.50,1.21,0.0066,0.26
99.62,0.29,1.37,2.53,1.23,0.0066,0.24
99.75,0.28,1.40,2.59,1.25,0.0069,0.25
99.88,0.28,1.40,2.64,1.25,0.0072,0.26
100.00,0.26,1.39,2.63,1.24,0.0072,0.29
100.12,0.25,1.38,2.62,1.23,0.0070,0.31
100.25,0.25,1.37,2.58,1.22,0.0070,0.30
100.38,0.29,1.40,2.56,1.25,0.0073,0.37
100.50,0.26,1.29,2.32,1.14,0.0061,0.35
100.62,0.26,1.30,2.36,1.16,0.0060,0.31
100.75,0.26,1.30,2.36,1.16,0.0062,0.31
100.88,0.26,1.31,2.40,1.17,0.0065,0.31
101.00,0.26,1.30,2.39,1.16,0.0065,0.28
101.12,0.29,1.35,2.51,1.21,0.0066,0.33
101.25,0.28,1.35,2.50,1.20,0.0067,0.24
101.38,0.28,1.34,2.48,1.20,0.0065,0.22
101.50,0.28,1.34,2.47,1.19,0.0067,0.23
101.62,0.27,1.32,2.43,1.18,0.0065,0.27
101.75,0.25,1.29,2.37,1.15,0.0058,0.29
101.88,0.25,1.30,2.36,1.15,0.0059,0.34
102.00,0.26,1.31,2.36,1.16,0.0060,0.30
102.12,0.25,1.31,2.41,1.17,0.0062,0.33
102.25,0.25,1.31,2.40,1.16,0.0060,0.30
102.38,0.27,1.33,2.44,1.18,0.0063,0.28
102.50,0.27,1.33,2.44,1.19,0.0063,0.30
102.62,0.27,1.33,2.44,1.19,0.0061,0.30
102.75,0.30,1.36,2.47,1.22,0.0065,0.34
102.88,0.30,1.36,2.48,1.22,0.0068,0.29
103.00,0.30,1.37,2.51,1.23,0.0067,0.28
103.12,0.30,1.39,2.56,1.24,0.0067,0.25
103.25,0.29,1.37,2.55,1.23,0.0067,0.23
103.38,0.26,1.35,2.54,1.21,0.0066,0.25
103.50,0.25,1.35,2.55,1.20,0.0066,0.26
103.62,0.25,1.33,2.54,1.19,0.0066,0.27
103.75,0.27,1.39,2.62,1.24,0.0072,0.32
103.88,0.25,1.34,2.53,1.19,0.0066,0.33
104.00,0.25,1.33,2.52,1.19,0.0066,0.28
104.12,0.25,1.33,2.51,1.18,0.0065,0.23
104.25,0.25,1.35,2.54,1.20,0.0066,0.28
104.38,0.27,1.37,2.56,1.23,0.0068,0.32
104.50,0.28,1.39,2.59,1.24,0.0068,0.30
104.62,0.27,1.40,2.62,1.24,0.0068,0.29
104.75,0.28,1.40,2.62,1.25,0.0068,0.27
104.88,0.27,1.40,2.63,1.25,0.0068,0.25
105.00,0.26,1.37,2.59,1.23,0.0066,0.25
105.12,0.25,1.37,2.59,1.22,0.0068,0.25
105.25,0.25,1.39,2.62,1.23,0.0069,0.29
105.38,0.25,1.38,2.61,1.23,0.0066,0.27
105.50,0.25,1.38,2.61,1.23,0.0067,0.28
105.62,0.25,1.38,2.60,1.23,0.0068,0.30
105.75,0.24,1.35,2.57,1.20,0.0069,0.30
105.88,0.24,1.33,2.53,1.18,0.0065,0.27
106.00,0.24,1.34,2.55,1.20,0.0066,0.26
106.12,0.27,1.37,2.59,1.23,0.0065,0.31
106.25,0.28,1.38,2.58,1.23,0.0067,0.27
106.38,0.28,1.38,2.60,1.24,0.0067,0.28
106.50,0.28,1.39,2.62,1.25,0.0070,0.28
106.62,0.27,1.38,2.60,1.23,0.0068,0.27
106.75,0.25,1.35,2.56,1.21,0.0065,0.26
106.88,0.31,1.44,2.69,1.29,0.0074,0.33
107.00,0.25,1.36,2.56,1.21,0.0068,0.35
107.12,0.26,1.40,2.64,1.24,0.0071,0.31
107.25,0.25,1.37,2.59,1.22,0.0066,0.32
107.38,0.25,1.37,2.60,1.22,0.0066,0.30
107.50,0.24,1.36,2.58,1.21,0.0065,0.29
107.62,0.24,1.34,2.56,1.19,0.0066,0.29
107.75,0.26,1.36,2.59,1.22,0.0066,0.26
107.88,0.26,1.35,2.58,1.21,0.0065,0.28
108.00,0.26,1.36,2.59,1.22,0.0067,0.28
108.12,0.27,1.36,2.57,1.22,0.0066,0.27
108.25,0.26,1.36,2.59,1.22,0.0065,0.27
108.38,0.25,1.35,2.56,1.20,0.0064,0.26
108.50,0.23,1.30,2.47,1.16,0.0059,0.27
108.62,0.23,1.32,2.49,1.17,0.0060,0.25
108.75,0.23,1.34,2.53,1.19,0.0066,0.26
108.88,0.21,1.35,2.60,1.20,0.0067,0.28
109.00,0.23,1.37,2.63,1.21,0.0067,0.29
109.12,0.22,1.36,2.62,1.21,0.0067,0.30
109.25,0.23,1.36,2.60,1.21,0.0066,0.30
109.38,0.25,1.36,2.58,1.21,0.0069,0.34
109.50,0.25,1.35,2.55,1.20,0.0067,0.26
109.62,0.28,1.39,2.59,1.24,0.0069,0.28
109.75,0.28,1.35,2.47,1.20,0.0059,0.33
109.88,0.29,1.34,2.41,1.20,0.0057,0.30
110.00,0.28,1.37,2.51,1.22,0.0067,0.35
110.12,0.26,1.30,2.39,1.16,0.0064,0.31
110.25,0.26,1.26,2.30,1.12,0.0059,0.27
110.38,0.28,1.31,2.39,1.17,0.0059,0.29
110.50,0.26,1.26,2.29,1.12,0.0052,0.30
110.62,0.26,1.26,2.29,1.12,0.0053,0.24
110.75,0.26,1.26,2.31,1.12,0.0057,0.26
110.88,0.25,1.30,2.37,1.15,0.0062,0.30
111.00,0.25,1.33,2.43,1.18,0.0065,0.33
111.12,0.28,1.34,2.43,1.19,0.0066,0.34
111.25,0.28,1.33,2.41,1.18,0.0063,0.30
111.38,0.28,1.36,2.49,1.21,0.0066,0.27
111.50,0.27,1.35,2.50,1.20,0.0066,0.30
111.62,0.26,1.33,2.47,1.19,0.0065,0.30
111.75,0.24,1.32,2.46,1.18,0.0064,0.31
111.88,0.23,1.33,2.51,1.18,0.0064,0.32
112.00,0.23,1.35,2.54,1.20,0.0066,0.26
112.12,0.23,1.35,2.54,1.20,0.0065,0.24
112.25,0.23,1.34,2.51,1.19,0.0063,0.23
112.38,0.24,1.33,2.50,1.18,0.0063,0.25
112.50,0.24,1.33,2.47,1.18,0.0065,0.27
112.62,0.24,1.32,2.47,1.17,0.0060,0.30
112.75,0.27,1.36,2.54,1.22,0.0063,0.32
112.88,0.27,1.37,2.60,1.23,0.0068,0.31
113.00,0.26,1.36,2.59,1.22,0.0067,0.30
113.12,0.26,1.36,2.57,1.21,0.0068,0.23
113.25,0.27,1.38,2.59,1.23,0.0068,0.29
113.38,0.27,1.35,2.49,1.20,0.0067,0.32
113.50,0.26,1.31,2.36,1.16,0.0064,0.34
113.62,0.26,1.30,2.34,1.15,0.0057,0.31
113.75,0.28,1.34,2.42,1.19,0.0064,0.33
113.88,0.26,1.30,2.39,1.16,0.0063,0.32
114.00,0.25,1.28,2.34,1.14,0.0060,0.24
114.12,0.25,1.32,2.43,1.17,0.0062,0.26
114.25,0.25,1.32,2.46,1.17,0.0064,0.26
114.38,0.28,1.35,2.49,1.20,0.0063,0.30
114.50,0.28,1.34,2.48,1.20,0.0065,0.28
114.62,0.27,1.33,2.44,1.18,0.0063,0.30
114.75,0.27,1.31,2.36,1.16,0.0062,0.29
114.88,0.27,1.27,2.28,1.13,0.0059,0.31
115.00,0.27,1.28,2.26,1.13,0.0058,0.29
115.12,0.26,1.28,2.33,1.14,0.0058,0.33
115.25,0.24,1.30,2.41,1.16,0.0061,0.32
115.38,0.25,1.31,2.42,1.16,0.0061,0.29
115.50,0.25,1.32,2.43,1.17,0.0063,0.28
115.62,0.26,1.34,2.47,1.20,0.0065,0.28
115.75,0.25,1.34,2.46,1.19,0.0061,0.25
115.88,0.26,1.34,2.46,1.19,0.0064,0.26
116.00,0.25,1.33,2.46,1.18,0.0066,0.27
116.12,0.28,1.37,2.52,1.22,0.0070,0.30
116.25,0.28,1.39,2.56,1.24,0.0070,0.30
116.38,0.28,1.38,2.56,1.23,0.0069,0.30
116.50,0.28,1.39,2.56,1.24,0.0069,0.29
116.62,0.26,1.36,2.53,1.21,0.0072,0.30
116.75,0.25,1.34,2.52,1.19,0.0069,0.25
116.88,0.30,1.44,2.68,1.28,0.0077,0.38
117.00,0.24,1.34,2.53,1.19,0.0070,0.36
117.12,0.26,1.38,2.59,1.23,0.0070,0.31
117.25,0.24,1.34,2.53,1.19,0.0069,0.30
117.38,0.23,1.33,2.53,1.19,0.0066,0.25
117.50,0.24,1.34,2.54,1.19,0.0068,0.23
117.62,0.23,1.34,2.55,1.19,0.0069,0.23
117.75,0.25,1.38,2.60,1.23,0.0069,0.27
117.88,0.24,1.38,2.63,1.23,0.0072,0.27
118.00,0.25,1.39,2.63,1.24,0.0074,0.27
118.12,0.25,1.38,2.62,1.23,0.0075,0.30
118.25,0.25,1.38,2.61,1.23,0.0072,0.30
118.38,0.24,1.36,2.56,1.21,0.0071,0.31
118.50,0.22,1.33,2.52,1.18,0.0068,0.26
118.62,0.23,1.37,2.59,1.22,0.0071,0.30
118.75,0.23,1.37,2.61,1.22,0.0071,0.30
118.88,0.22,1.37,2.62,1.22,0.0068,0.30
119.00,0.23,1.38,2.62,1.22,0.0071,0.27
119.12,0.23,1.37,2.61,1.21,0.0069,0.28
119.25,0.23,1.35,2.58,1.20,0.0068,0.25
119.38,0.26,1.37,2.58,1.22,0.0070,0.26
119.50,0.26,1.37,2.58,1.22,0.0071,0.24
119.62,0.26,1.37,2.59,1.22,0.0068,0.24
119.75,0.26,1.37,2.59,1.23,0.0069,0.26
119.88,0.27,1.39,2.62,1.24,0.0069,0.27
120.00,0.25,1.39,2.61,1.23,0.0072,0.30
120.12,0.24,1.37,2.59,1.22,0.0069,0.31
