t,meanR,meanG,meanB,brightness,litFrac,motion
180.25,1.75,2.55,3.32,2.43,0.0232,0.79
180.38,1.94,2.72,3.47,2.61,0.0241,0.91
180.50,1.80,2.57,3.32,2.46,0.0236,1.00
180.62,1.78,2.57,3.37,2.46,0.0233,0.92
180.75,1.75,2.59,3.43,2.48,0.0232,1.03
180.88,1.71,2.49,3.24,2.38,0.0221,1.08
181.00,1.64,2.34,3.01,2.24,0.0215,0.99
181.12,1.75,2.44,3.13,2.34,0.0227,1.03
181.25,1.77,2.47,3.16,2.37,0.0225,0.84
181.38,1.73,2.43,3.10,2.33,0.0212,0.98
181.50,1.62,2.29,2.92,2.19,0.0192,0.96
181.62,1.20,1.74,2.28,1.66,0.0139,0.97
181.75,0.64,1.03,1.43,0.98,0.0065,0.84
181.88,0.03,0.20,0.48,0.19,0.0027,0.77
182.00,0.52,1.09,1.64,1.01,0.0091,0.79
182.12,0.83,1.68,2.44,1.55,0.0132,0.71
182.25,0.94,1.91,2.79,1.77,0.0155,0.74
182.38,1.05,2.06,3.01,1.91,0.0167,0.80
182.50,1.08,2.16,3.17,2.00,0.0182,0.79
182.62,1.06,2.13,3.11,1.98,0.0184,0.72
182.75,1.30,2.36,3.33,2.21,0.0192,0.91
182.88,1.32,2.39,3.38,2.23,0.0199,0.62
183.00,1.30,2.39,3.40,2.23,0.0201,0.68
183.12,1.31,2.40,3.44,2.24,0.0202,0.72
183.25,1.25,2.37,3.42,2.21,0.0203,0.79
183.38,1.13,2.22,3.25,2.06,0.0189,0.93
183.50,1.00,2.09,3.12,1.93,0.0174,0.91
183.62,1.07,2.25,3.41,2.08,0.0193,0.90
183.75,1.13,2.35,3.52,2.18,0.0204,0.76
183.88,1.08,2.28,3.43,2.11,0.0197,0.88
184.00,1.13,2.32,3.46,2.15,0.0198,0.85
184.12,1.13,2.31,3.43,2.14,0.0194,0.88
184.25,1.12,2.26,3.34,2.10,0.0191,0.86
184.38,1.20,2.30,3.33,2.14,0.0201,0.95
184.50,1.21,2.31,3.34,2.15,0.0201,0.67
184.62,1.23,2.31,3.33,2.15,0.0201,0.62
184.75,1.23,2.31,3.32,2.15,0.0200,0.65
184.88,1.22,2.28,3.29,2.13,0.0196,0.74
185.00,1.16,2.24,3.27,2.09,0.0191,0.88
185.12,1.05,2.15,3.19,1.99,0.0182,0.88
185.25,1.06,2.26,3.38,2.09,0.0195,0.93
185.38,1.03,2.19,3.28,2.03,0.0187,0.72
185.50,1.00,2.15,3.23,1.99,0.0184,0.67
185.62,1.02,2.21,3.33,2.04,0.0190,0.70
185.75,1.05,2.25,3.37,2.08,0.0191,0.76
185.88,1.07,2.24,3.34,2.07,0.0189,0.83
186.00,1.04,2.15,3.22,1.99,0.0185,0.86
186.12,1.28,2.38,3.43,2.22,0.0199,1.01
186.25,1.25,2.37,3.41,2.20,0.0201,0.68
186.38,1.25,2.34,3.36,2.18,0.0195,0.61
186.50,1.28,2.37,3.41,2.22,0.0201,0.62
186.62,1.21,2.31,3.33,2.15,0.0197,0.80
186.75,1.12,2.22,3.24,2.06,0.0186,0.87
186.88,1.31,2.60,3.76,2.41,0.0216,1.12
187.00,1.25,2.41,3.47,2.24,0.0200,1.10
187.12,1.28,2.46,3.53,2.29,0.0204,0.93
187.25,1.20,2.31,3.34,2.15,0.0193,0.83
187.38,1.16,2.31,3.40,2.14,0.0196,0.71
187.50,1.12,2.33,3.42,2.15,0.0198,0.85
187.62,1.15,2.30,3.35,2.13,0.0197,0.87
187.75,1.24,2.35,3.38,2.19,0.0198,1.04
187.88,1.23,2.36,3.41,2.19,0.0200,0.77
188.00,1.21,2.33,3.38,2.17,0.0202,0.70
188.12,1.21,2.31,3.33,2.15,0.0198,0.65
188.25,1.20,2.26,3.21,2.10,0.0189,0.64
188.38,1.13,2.18,3.09,2.02,0.0175,0.73
188.50,1.06,2.15,3.14,1.99,0.0185,0.85
188.62,1.11,2.30,3.34,2.12,0.0199,0.94
188.75,1.10,2.29,3.29,2.11,0.0192,0.84
188.88,1.09,2.24,3.22,2.06,0.0189,0.82
189.00,1.05,2.15,3.08,1.98,0.0178,0.77
189.12,1.04,2.08,2.99,1.92,0.0171,0.67
189.25,1.05,2.10,3.00,1.94,0.0174,0.80
189.38,1.32,2.35,3.25,2.20,0.0194,1.06
189.50,1.37,2.44,3.38,2.28,0.0205,0.85
189.62,1.32,2.38,3.33,2.22,0.0198,0.85
189.75,1.30,2.35,3.33,2.20,0.0197,0.73
189.88,1.29,2.37,3.35,2.21,0.0202,0.67
190.00,1.19,2.26,3.23,2.10,0.0192,0.70
190.12,1.10,2.16,3.14,2.01,0.0177,0.74
190.25,1.14,2.32,3.46,2.15,0.0201,0.81
190.38,1.21,2.54,3.80,2.35,0.0218,0.94
190.50,1.13,2.38,3.56,2.20,0.0204,0.99
190.62,1.11,2.31,3.43,2.14,0.0197,0.89
190.75,1.08,2.25,3.34,2.08,0.0193,0.84
190.88,1.05,2.14,3.14,1.98,0.0177,0.76
191.00,0.98,2.04,3.01,1.89,0.0172,0.83
191.12,1.18,2.25,3.23,2.09,0.0189,0.94
191.25,1.23,2.32,3.31,2.16,0.0195,0.82
191.38,1.26,2.34,3.37,2.18,0.0199,0.85
191.50,1.25,2.33,3.36,2.17,0.0196,0.79
191.62,1.19,2.27,3.30,2.11,0.0194,0.77
191.75,1.09,2.18,3.20,2.02,0.0178,0.71
191.88,1.11,2.28,3.33,2.11,0.0191,0.73
192.00,1.11,2.23,3.21,2.07,0.0191,0.68
192.12,1.10,2.22,3.19,2.05,0.0184,0.76
192.25,1.09,2.23,3.24,2.06,0.0186,0.77
192.38,1.08,2.23,3.25,2.06,0.0189,0.82
192.50,1.05,2.16,3.14,1.99,0.0180,0.84
192.62,1.00,2.04,3.01,1.89,0.0169,0.82
192.75,1.22,2.25,3.22,2.10,0.0191,0.88
192.88,1.23,2.32,3.32,2.16,0.0200,0.75
193.00,1.27,2.36,3.34,2.20,0.0197,0.80
193.12,1.30,2.40,3.37,2.23,0.0198,0.83
193.25,1.26,2.35,3.29,2.18,0.0199,0.84
193.38,1.13,2.18,3.09,2.03,0.0184,0.85
193.50,1.04,2.08,2.95,1.92,0.0172,0.77
193.62,1.15,2.31,3.35,2.14,0.0197,0.83
193.75,1.22,2.41,3.50,2.24,0.0207,0.82
193.88,1.15,2.28,3.34,2.12,0.0195,0.87
194.00,1.16,2.30,3.37,2.14,0.0196,0.82
194.12,1.14,2.31,3.37,2.14,0.0198,0.88
194.25,1.15,2.28,3.25,2.11,0.0189,0.95
194.38,1.28,2.31,3.23,2.16,0.0193,1.03
194.50,1.28,2.28,3.18,2.13,0.0187,0.65
194.62,1.24,2.30,3.24,2.14,0.0190,0.70
194.75,1.24,2.34,3.32,2.18,0.0189,0.78
194.88,1.25,2.38,3.38,2.21,0.0195,0.80
195.00,1.16,2.29,3.30,2.12,0.0188,0.85
195.12,1.08,2.21,3.25,2.05,0.0182,0.85
195.25,1.07,2.31,3.42,2.12,0.0197,0.83
195.38,1.07,2.30,3.41,2.12,0.0197,0.62
195.50,1.09,2.30,3.41,2.12,0.0198,0.64
195.62,1.08,2.29,3.40,2.11,0.0190,0.70
195.75,1.06,2.25,3.35,2.08,0.0191,0.79
195.88,1.08,2.23,3.30,2.06,0.0185,0.89
196.00,1.04,2.13,3.15,1.97,0.0178,0.91
196.12,1.28,2.34,3.34,2.19,0.0194,1.07
196.25,1.23,2.29,3.29,2.14,0.0191,0.76
196.38,1.21,2.30,3.34,2.14,0.0196,0.64
196.50,1.23,2.35,3.41,2.19,0.0199,0.77
196.62,1.19,2.31,3.37,2.15,0.0195,0.84
196.75,1.09,2.21,3.28,2.05,0.0186,0.93
196.88,1.20,2.47,3.70,2.29,0.0209,1.02
197.00,1.09,2.29,3.47,2.12,0.0194,0.90
197.12,1.11,2.37,3.57,2.19,0.0205,0.75
197.25,1.09,2.31,3.48,2.13,0.0195,0.73
197.38,1.09,2.30,3.48,2.13,0.0197,0.68
197.50,1.06,2.26,3.40,2.08,0.0188,0.76
197.62,1.06,2.25,3.36,2.08,0.0189,0.88
197.75,1.14,2.29,3.35,2.12,0.0192,1.05
197.88,1.13,2.25,3.29,2.08,0.0193,0.82
198.00,1.10,2.17,3.19,2.02,0.0185,0.74
198.12,1.10,2.16,3.17,2.01,0.0184,0.63
198.25,1.11,2.21,3.26,2.05,0.0190,0.78
198.38,1.07,2.18,3.22,2.02,0.0178,0.88
198.50,1.03,2.16,3.24,1.99,0.0181,0.93
198.62,1.04,2.28,3.45,2.10,0.0194,0.93
198.75,1.03,2.26,3.43,2.08,0.0191,0.73
198.88,1.01,2.25,3.42,2.07,0.0190,0.69
199.00,1.02,2.27,3.40,2.09,0.0191,0.60
199.12,1.02,2.22,3.35,2.04,0.0183,0.67
199.25,1.00,2.14,3.24,1.98,0.0176,0.75
199.38,1.23,2.35,3.42,2.19,0.0198,1.00
199.50,1.23,2.38,3.48,2.22,0.0198,0.81
199.62,1.21,2.35,3.40,2.19,0.0196,0.81
199.75,1.19,2.28,3.30,2.12,0.0187,0.78
199.88,1.18,2.22,3.21,2.07,0.0188,0.70
200.00,1.10,2.16,3.17,2.01,0.0182,0.78
200.12,1.01,2.12,3.15,1.96,0.0175,0.88
200.25,1.11,2.34,3.50,2.16,0.0194,0.95
200.38,1.21,2.55,3.84,2.36,0.0211,1.06
200.50,1.12,2.34,3.54,2.17,0.0197,0.98
200.62,1.11,2.32,3.51,2.15,0.0201,0.81
200.75,1.09,2.29,3.44,2.12,0.0193,0.69
200.88,1.08,2.24,3.35,2.08,0.0186,0.69
201.00,1.01,2.11,3.14,1.95,0.0177,0.79
201.12,1.17,2.29,3.32,2.13,0.0195,0.89
201.25,1.21,2.34,3.35,2.17,0.0200,0.79
201.38,1.20,2.30,3.26,2.14,0.0192,0.83
201.50,1.24,2.32,3.24,2.16,0.0194,0.83
201.62,1.16,2.18,3.09,2.03,0.0179,0.80
201.75,1.06,2.11,3.03,1.95,0.0172,0.70
201.88,0.99,2.23,3.30,2.04,0.0190,0.95
202.00,1.05,2.27,3.30,2.09,0.0195,0.83
202.12,1.07,2.27,3.27,2.09,0.0191,0.85
202.25,1.07,2.23,3.23,2.06,0.0189,0.81
202.38,1.05,2.23,3.25,2.05,0.0193,0.72
202.50,1.03,2.18,3.20,2.01,0.0187,0.72
202.62,1.04,2.13,3.08,1.97,0.0181,0.67
202.75,1.30,2.36,3.32,2.20,0.0196,0.92
202.88,1.30,2.38,3.37,2.22,0.0198,0.72
203.00,1.29,2.39,3.41,2.23,0.0199,0.81
203.12,1.25,2.35,3.37,2.19,0.0193,0.82
203.25,1.20,2.29,3.30,2.13,0.0192,0.78
203.38,1.05,2.10,3.10,1.95,0.0176,0.86
203.50,0.93,1.95,2.92,1.80,0.0163,0.78
203.62,1.02,2.22,3.38,2.05,0.0188,0.90
203.75,1.12,2.37,3.55,2.19,0.0202,0.90
203.88,1.10,2.31,3.44,2.13,0.0198,0.92
204.00,1.11,2.31,3.45,2.14,0.0199,0.84
204.12,1.09,2.27,3.37,2.10,0.0189,0.85
204.25,1.08,2.24,3.30,2.07,0.0187,0.77
204.38,1.16,2.28,3.33,2.12,0.0194,0.87
204.50,1.17,2.28,3.33,2.12,0.0196,0.63
204.62,1.17,2.29,3.37,2.13,0.0198,0.68
204.75,1.17,2.29,3.35,2.13,0.0198,0.74
204.88,1.22,2.33,3.35,2.17,0.0200,0.82
205.00,1.15,2.21,3.13,2.05,0.0189,0.96
205.12,1.05,2.07,2.93,1.91,0.0168,0.92
205.25,1.02,2.11,3.06,1.95,0.0177,0.87
205.38,1.01,2.15,3.15,1.98,0.0180,0.67
205.50,1.03,2.22,3.29,2.05,0.0187,0.78
205.62,1.07,2.29,3.38,2.11,0.0198,0.79
205.75,1.06,2.26,3.38,2.09,0.0191,0.83
205.88,1.05,2.19,3.26,2.03,0.0185,0.83
206.00,1.00,2.08,3.10,1.92,0.0177,0.75
206.12,1.25,2.33,3.33,2.17,0.0194,0.84
206.25,1.27,2.35,3.29,2.19,0.0197,0.59
206.38,1.27,2.33,3.24,2.17,0.0193,0.70
206.50,1.27,2.34,3.24,2.18,0.0197,0.74
206.62,1.16,2.22,3.14,2.06,0.0186,0.90
206.75,0.98,1.98,2.86,1.83,0.0160,0.91
206.88,0.96,2.01,2.96,1.86,0.0160,1.02
207.00,0.60,1.31,1.95,1.20,0.0105,0.86
207.12,0.34,0.77,1.17,0.71,0.0043,0.62
207.25,11.04,11.25,11.21,11.20,0.0653,10.48
207.38,10.66,11.06,11.17,10.98,0.0652,0.38
207.50,10.48,10.97,11.16,10.88,0.0652,0.40
207.62,10.42,10.98,11.24,10.88,0.0658,0.48
207.75,10.33,10.92,11.22,10.82,0.0655,0.49
207.88,7.34,7.99,8.45,7.89,0.0630,3.11
208.00,3.48,4.23,4.82,4.11,0.0427,3.91
208.12,1.96,2.71,3.38,2.60,0.0243,1.76
208.25,1.97,2.71,3.41,2.60,0.0245,0.78
208.38,1.90,2.63,3.35,2.53,0.0230,0.89
208.50,1.81,2.55,3.30,2.45,0.0230,0.98
208.62,1.86,2.74,3.57,2.61,0.0246,1.17
208.75,1.82,2.66,3.44,2.53,0.0238,1.02
208.88,1.71,2.52,3.31,2.40,0.0225,0.99
209.00,1.63,2.43,3.21,2.32,0.0224,0.83
209.12,1.71,2.51,3.29,2.40,0.0230,0.90
209.25,1.78,2.53,3.27,2.43,0.0223,1.00
209.38,2.06,2.79,3.52,2.69,0.0246,1.28
209.50,2.05,2.78,3.51,2.67,0.0252,1.01
209.62,2.03,2.75,3.47,2.65,0.0247,0.91
209.75,2.03,2.75,3.48,2.65,0.0248,0.84
209.88,2.01,2.72,3.43,2.62,0.0247,0.73
210.00,1.96,2.66,3.38,2.56,0.0244,0.79
210.12,1.84,2.54,3.25,2.44,0.0227,0.92
210.25,1.90,2.71,3.57,2.60,0.0247,1.06
210.38,2.03,2.87,3.75,2.76,0.0258,1.18
210.50,1.83,2.66,3.51,2.54,0.0240,1.20
210.62,1.82,2.63,3.48,2.52,0.0243,1.05
210.75,1.73,2.52,3.37,2.41,0.0232,0.98
210.88,1.71,2.47,3.26,2.37,0.0226,0.74
211.00,1.70,2.41,3.15,2.32,0.0223,1.05
211.12,1.96,2.66,3.37,2.56,0.0245,1.15
211.25,1.94,2.66,3.40,2.56,0.0239,0.99
211.38,1.94,2.66,3.40,2.56,0.0243,0.92
211.50,1.93,2.65,3.38,2.55,0.0244,0.87
211.62,1.86,2.60,3.32,2.49,0.0236,0.81
211.75,1.81,2.53,3.26,2.43,0.0227,0.76
211.88,1.80,2.67,3.52,2.55,0.0241,0.92
212.00,1.80,2.66,3.49,2.53,0.0239,0.90
212.12,1.81,2.66,3.50,2.54,0.0240,0.98
212.25,1.84,2.67,3.48,2.55,0.0240,1.03
212.38,1.82,2.64,3.44,2.52,0.0240,1.05
212.50,1.75,2.52,3.30,2.41,0.0229,1.04
212.62,1.65,2.38,3.14,2.28,0.0219,0.82
212.75,1.93,2.65,3.40,2.55,0.0242,1.15
212.88,1.98,2.70,3.43,2.60,0.0243,0.94
213.00,2.00,2.72,3.46,2.62,0.0244,0.96
213.12,2.04,2.73,3.43,2.63,0.0245,0.98
213.25,2.01,2.71,3.42,2.61,0.0245,0.92
213.38,1.89,2.59,3.32,2.49,0.0234,0.91
213.50,1.76,2.47,3.20,2.37,0.0224,0.81
213.62,1.87,2.69,3.55,2.58,0.0243,0.89
213.75,2.01,2.83,3.69,2.71,0.0261,1.00
213.88,1.87,2.70,3.56,2.58,0.0245,1.08
214.00,1.88,2.72,3.62,2.61,0.0252,1.01
214.12,1.83,2.65,3.49,2.53,0.0239,1.07
214.25,1.78,2.53,3.30,2.43,0.0233,1.03
214.38,1.81,2.47,3.11,2.37,0.0225,1.19
214.50,1.87,2.52,3.14,2.43,0.0232,0.79
214.62,1.93,2.64,3.30,2.53,0.0245,1.03
214.75,1.98,2.65,3.27,2.55,0.0243,1.02
214.88,1.98,2.63,3.22,2.53,0.0236,1.05
215.00,1.89,2.54,3.14,2.44,0.0227,1.03
215.12,1.81,2.46,3.07,2.37,0.0218,0.89
215.25,1.84,2.64,3.34,2.52,0.0243,0.93
215.38,1.87,2.67,3.37,2.55,0.0244,0.77
215.50,1.86,2.66,3.39,2.54,0.0244,0.83
215.62,1.85,2.68,3.43,2.56,0.0242,0.85
215.75,1.82,2.67,3.43,2.54,0.0239,0.96
215.88,1.80,2.60,3.32,2.48,0.0227,1.05
216.00,1.75,2.50,3.17,2.39,0.0222,1.05
216.12,1.98,2.71,3.40,2.61,0.0239,1.19
216.25,1.95,2.68,3.35,2.57,0.0238,0.70
216.38,2.01,2.75,3.43,2.64,0.0243,0.90
216.50,2.09,2.82,3.48,2.71,0.0250,0.99
216.62,2.06,2.80,3.47,2.69,0.0243,1.12
216.75,1.95,2.66,3.33,2.56,0.0234,1.08
216.88,2.14,2.96,3.74,2.84,0.0259,1.23
217.00,1.93,2.84,3.72,2.71,0.0250,1.13
217.12,2.02,2.89,3.70,2.77,0.0256,0.91
217.25,1.92,2.75,3.57,2.63,0.0246,0.88
217.38,1.88,2.72,3.56,2.61,0.0244,0.87
217.50,1.85,2.68,3.50,2.56,0.0241,0.99
217.62,1.85,2.65,3.41,2.53,0.0234,1.03
217.75,1.94,2.68,3.38,2.57,0.0239,1.24
217.88,1.90,2.60,3.29,2.51,0.0233,0.97
218.00,1.85,2.55,3.20,2.45,0.0231,0.87
218.12,1.91,2.61,3.24,2.51,0.0237,0.84
218.25,1.96,2.65,3.28,2.55,0.0236,0.99
218.38,1.90,2.62,3.24,2.51,0.0230,1.07
218.50,1.82,2.54,3.18,2.43,0.0227,1.03
218.62,1.85,2.67,3.40,2.55,0.0243,1.11
218.75,1.81,2.65,3.43,2.53,0.0239,0.89
218.88,1.84,2.64,3.39,2.53,0.0240,0.74
219.00,1.87,2.67,3.41,2.55,0.0245,0.73
219.12,1.84,2.60,3.32,2.49,0.0235,0.88
219.25,1.79,2.50,3.17,2.40,0.0224,0.95
219.38,2.03,2.71,3.36,2.61,0.0242,1.24
219.50,2.01,2.67,3.27,2.57,0.0238,1.05
219.62,1.99,2.64,3.20,2.54,0.0234,1.00
219.75,1.89,2.54,3.15,2.44,0.0230,0.91
219.88,1.90,2.56,3.20,2.46,0.0232,0.71
220.00,1.85,2.53,3.19,2.43,0.0232,1.03
220.12,1.79,2.47,3.12,2.37,0.0219,1.05
220.25,1.85,2.67,3.50,2.55,0.0240,1.15
220.38,2.01,2.80,3.60,2.69,0.0250,1.17
220.50,1.83,2.63,3.43,2.51,0.0240,1.06
220.62,1.85,2.65,3.46,2.54,0.0241,0.81
220.75,1.83,2.64,3.45,2.53,0.0237,0.72
220.88,1.82,2.60,3.38,2.49,0.0232,0.84
221.00,1.78,2.50,3.22,2.39,0.0229,0.97
221.12,1.93,2.66,3.39,2.56,0.0238,1.10
221.25,1.93,2.64,3.37,2.54,0.0233,1.02
221.38,1.91,2.62,3.34,2.52,0.0234,1.01
221.50,1.82,2.51,3.24,2.42,0.0235,0.96
221.62,1.68,2.38,3.12,2.28,0.0220,0.86
221.75,1.69,2.42,3.16,2.32,0.0220,0.95
221.88,1.79,2.65,3.49,2.53,0.0234,1.13
222.00,1.82,2.67,3.50,2.55,0.0239,1.01
222.12,1.78,2.61,3.43,2.49,0.0232,1.01
222.25,1.75,2.58,3.41,2.46,0.0230,0.91
222.38,1.77,2.60,3.44,2.49,0.0237,0.79
222.50,1.76,2.56,3.35,2.44,0.0228,0.77
222.62,1.76,2.51,3.25,2.40,0.0224,0.78
222.75,2.01,2.74,3.49,2.64,0.0244,1.07
222.88,1.99,2.72,3.47,2.62,0.0242,0.88
223.00,2.01,2.78,3.54,2.67,0.0251,0.99
223.12,1.99,2.74,3.47,2.63,0.0246,1.01
223.25,1.89,2.62,3.34,2.51,0.0236,0.99
223.38,1.70,2.42,3.17,2.32,0.0224,1.01
223.50,1.67,2.39,3.13,2.29,0.0221,0.91
223.62,1.82,2.65,3.53,2.54,0.0241,1.15
223.75,2.02,2.84,3.69,2.73,0.0259,1.19
223.88,1.86,2.69,3.57,2.58,0.0240,1.20
224.00,1.84,2.66,3.55,2.55,0.0241,0.98
224.12,1.77,2.59,3.44,2.48,0.0233,0.86
224.25,1.77,2.54,3.34,2.43,0.0224,0.79
224.38,1.90,2.62,3.36,2.52,0.0238,0.93
224.50,1.92,2.64,3.39,2.54,0.0239,0.76
224.62,1.93,2.66,3.41,2.56,0.0240,0.85
224.75,1.91,2.67,3.45,2.56,0.0243,0.97
224.88,1.86,2.62,3.40,2.52,0.0236,0.97
225.00,1.76,2.51,3.27,2.41,0.0225,1.07
225.12,1.64,2.40,3.15,2.29,0.0211,1.04
225.25,1.61,2.49,3.38,2.37,0.0227,0.93
225.38,1.68,2.56,3.43,2.43,0.0232,0.90
225.50,1.74,2.58,3.42,2.46,0.0230,1.02
225.62,1.77,2.63,3.46,2.50,0.0234,1.00
225.75,1.80,2.62,3.45,2.51,0.0237,0.99
225.88,1.79,2.55,3.34,2.45,0.0229,1.00
226.00,1.77,2.49,3.23,2.39,0.0221,0.89
226.12,2.00,2.71,3.41,2.61,0.0239,0.96
226.25,1.99,2.70,3.38,2.60,0.0238,0.74
226.38,2.00,2.71,3.43,2.61,0.0245,0.84
226.50,1.94,2.69,3.44,2.58,0.0241,0.92
226.62,1.90,2.65,3.43,2.55,0.0237,1.02
226.75,1.78,2.51,3.28,2.41,0.0226,1.08
226.88,1.93,2.76,3.63,2.64,0.0242,1.33
227.00,1.66,2.57,3.54,2.45,0.0234,1.10
227.12,1.82,2.72,3.62,2.59,0.0245,1.03
227.25,1.80,2.65,3.49,2.53,0.0235,1.12
227.38,1.85,2.69,3.48,2.57,0.0237,1.06
227.50,1.84,2.64,3.37,2.52,0.0236,1.06
227.62,1.90,2.65,3.31,2.54,0.0232,1.08
227.75,1.96,2.69,3.35,2.59,0.0243,1.07
227.88,1.96,2.68,3.32,2.57,0.0240,0.72
228.00,2.00,2.70,3.32,2.60,0.0244,0.72
228.12,2.01,2.68,3.29,2.58,0.0238,0.84
228.25,1.98,2.65,3.25,2.55,0.0241,0.94
228.38,1.89,2.58,3.20,2.48,0.0228,1.06
228.50,1.79,2.50,3.14,2.39,0.0223,1.10
228.62,1.82,2.68,3.42,2.55,0.0236,1.20
228.75,1.76,2.59,3.35,2.47,0.0233,0.93
228.88,1.72,2.57,3.33,2.44,0.0226,0.71
229.00,1.79,2.64,3.42,2.51,0.0232,0.93
229.12,1.79,2.62,3.37,2.50,0.0228,1.00
229.25,1.77,2.57,3.28,2.45,0.0218,1.05
229.38,1.99,2.75,3.47,2.64,0.0241,1.24
229.50,1.96,2.74,3.45,2.62,0.0239,0.82
229.62,1.93,2.71,3.44,2.60,0.0236,0.79
229.75,2.00,2.77,3.46,2.65,0.0239,0.72
229.88,2.04,2.78,3.45,2.67,0.0239,0.78
230.00,1.96,2.70,3.38,2.59,0.0239,0.93
230.12,1.87,2.61,3.29,2.50,0.0224,1.05
230.25,1.89,2.74,3.56,2.62,0.0237,1.20
230.38,2.01,2.86,3.65,2.73,0.0247,1.19
230.50,1.74,2.56,3.37,2.45,0.0228,1.20
230.62,1.71,2.54,3.39,2.42,0.0225,0.85
230.75,1.74,2.60,3.45,2.48,0.0237,0.96
230.88,1.80,2.61,3.42,2.50,0.0229,0.99
231.00,1.77,2.52,3.24,2.41,0.0224,1.11
231.12,1.94,2.64,3.30,2.54,0.0241,1.14
231.25,1.92,2.59,3.22,2.49,0.0234,0.90
231.38,1.92,2.59,3.23,2.50,0.0232,0.82
231.50,1.93,2.60,3.21,2.50,0.0236,0.74
231.62,1.89,2.58,3.23,2.48,0.0232,0.76
231.75,1.82,2.52,3.21,2.42,0.0225,0.94
231.88,1.80,2.68,3.49,2.55,0.0244,1.10
232.00,1.82,2.69,3.50,2.56,0.0246,1.03
232.12,1.80,2.62,3.40,2.50,0.0238,1.02
232.25,1.73,2.54,3.30,2.43,0.0230,0.99
232.38,1.68,2.47,3.21,2.36,0.0226,0.94
232.50,1.71,2.44,3.09,2.33,0.0223,0.82
232.62,1.74,2.42,3.03,2.32,0.0216,1.03
232.75,2.04,2.69,3.28,2.60,0.0235,1.29
232.88,2.00,2.68,3.31,2.58,0.0234,1.03
233.00,1.99,2.68,3.35,2.58,0.0232,0.98
233.12,1.97,2.66,3.34,2.56,0.0239,0.83
233.25,1.94,2.64,3.32,2.54,0.0235,0.79
233.38,1.84,2.54,3.22,2.44,0.0227,0.76
233.50,1.73,2.42,3.10,2.32,0.0218,0.91
233.62,1.76,2.56,3.39,2.45,0.0228,1.03
233.75,1.77,2.58,3.41,2.47,0.0227,1.10
233.88,1.47,2.23,3.02,2.13,0.0181,1.11
234.00,1.02,1.65,2.27,1.56,0.0126,0.96
234.12,0.53,0.93,1.34,0.87,0.0056,0.83
234.25,11.95,12.29,12.59,12.24,0.0660,11.37
234.38,11.68,12.13,12.49,12.06,0.0661,0.29
234.50,11.52,12.09,12.52,12.00,0.0664,0.32
234.62,11.47,12.11,12.58,12.01,0.0668,0.39
234.75,8.25,8.92,9.44,8.82,0.0643,3.38
234.88,4.08,4.76,5.28,4.65,0.0478,4.33
235.00,2.37,3.05,3.58,2.94,0.0281,2.05
235.12,2.26,2.93,3.46,2.83,0.0265,0.84
235.25,2.32,3.16,3.79,3.02,0.0284,0.91
235.38,2.30,3.12,3.75,2.99,0.0278,0.90
235.50,2.31,3.12,3.73,2.99,0.0274,0.97
235.62,2.41,3.21,3.81,3.08,0.0284,1.06
235.75,2.36,3.13,3.71,3.01,0.0282,1.10
235.88,2.27,2.98,3.50,2.87,0.0261,1.10
236.00,2.21,2.84,3.33,2.74,0.0254,1.03
236.12,2.53,3.16,3.62,3.06,0.0278,1.09
236.25,2.60,3.24,3.70,3.14,0.0279,1.04
236.38,2.64,3.29,3.75,3.18,0.0285,1.05
236.50,2.58,3.27,3.75,3.16,0.0284,1.10
236.62,2.43,3.15,3.70,3.04,0.0280,1.10
236.75,2.29,3.03,3.57,2.91,0.0271,1.01
236.88,2.48,3.28,3.94,3.16,0.0290,1.08
237.00,2.31,3.10,3.71,2.97,0.0274,0.94
237.12,2.44,3.21,3.81,3.09,0.0287,0.94
237.25,10.65,11.30,11.56,11.18,0.0661,8.20
237.38,10.64,11.31,11.59,11.19,0.0661,0.39
237.50,10.70,11.34,11.58,11.22,0.0663,0.47
237.62,10.83,11.42,11.58,11.30,0.0665,0.46
237.75,7.94,8.52,8.77,8.42,0.0643,3.06
237.88,4.07,4.74,5.13,4.63,0.0452,3.97
238.00,2.56,3.20,3.65,3.09,0.0287,2.05
238.12,2.67,3.32,3.78,3.22,0.0293,1.17
238.25,2.58,3.25,3.70,3.14,0.0286,1.20
238.38,2.53,3.18,3.66,3.07,0.0276,1.16
238.50,2.38,3.04,3.53,2.94,0.0270,1.10
238.62,2.39,3.20,3.80,3.07,0.0283,0.99
238.75,2.30,3.10,3.70,2.97,0.0276,0.81
238.88,2.33,3.13,3.72,3.00,0.0279,0.78
239.00,2.32,3.13,3.75,3.00,0.0281,0.87
239.12,2.30,3.09,3.69,2.97,0.0276,1.02
239.25,2.29,3.01,3.56,2.90,0.0269,1.14
239.38,2.50,3.18,3.72,3.08,0.0287,1.31
239.50,2.41,3.10,3.64,2.99,0.0276,1.03
239.62,2.29,2.96,3.54,2.86,0.0268,0.88
239.75,2.37,3.06,3.65,2.95,0.0274,0.88
239.88,2.47,3.16,3.76,3.05,0.0282,1.01
240.00,2.43,3.12,3.72,3.02,0.0284,1.16
240.12,2.34,3.02,3.60,2.92,0.0269,1.17
240.25,2.29,3.06,3.79,2.95,0.0276,1.06
